Old_ID,New_geneID,gene_description,New_geneName
Milk12G0442.1,XNS12G0442.1,Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607],ARHGEF7(2of4)
Milk12G0443.1,XNS12G0443.1,Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607],ARHGEF7(3of4)
Milk12G0445.1,XNS12G0445.1,Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607],ARHGEF7(4of4)
Milk28G0148.1,XNS28G0148.1,Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738],RHOBTB1
Milk08G0400.1,XNS08G0400.1,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],RHOBTB2(1of4)
Milk08G0403.1,XNS08G0403.1,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],RHOBTB2(2of4)
Milk21G0226.1,XNS21G0226.1,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],RHOBTB2(3of4)
Milk21G0234.1,XNS21G0234.1,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],RHOBTB2(4of4)
Milk07G0061.1,XNS07G0061.1,Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757],RHOBTB3
Milk07G1005.1,XNS07G1005.1,Rho/Rac guanine nucleotide exchange factor 18 [Source:HGNC Symbol;Acc:HGNC:17090],ARHGEF18(1of2)
Milk07G1007.1,XNS07G1007.1,Rho/Rac guanine nucleotide exchange factor 18 [Source:HGNC Symbol;Acc:HGNC:17090],ARHGEF18(2of2)
Milk03G1406.1,XNS03G1406.1,Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682],ARHGEF2
Milk22G0644.1,XNS22G0644.1,rhodopsin [Source:HGNC Symbol;Acc:HGNC:10012],RHO
Milk25G0975.1,XNS25G0975.1,rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561],RHBDF1(1of2)
Milk25G0976.1,XNS25G0976.1,rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561],RHBDF1(2of2)
Milk19G0188.1,XNS19G0188.1,rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788],RHBDF2
Milk02G0722.1,XNS02G0722.1,rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081],RHBDD1
Milk25G0322.1,XNS25G0322.1,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],RHBDD2
Milk17G0563.1,XNS17G0563.1,rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308],RHBDD3
Milk25G0938.1,XNS25G0938.1,rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007],RHBDL1
Milk03G0295.1,XNS03G0295.1,rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083],RHBDL2(1of2)
Milk03G0296.1,XNS03G0296.1,rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083],RHBDL2(2of2)
Milk19G1296.1,XNS19G1296.1,rhomboid like 3 [Source:HGNC Symbol;Acc:HGNC:16502],RHBDL3(1of2)
Milk19G1298.1,XNS19G1298.1,rhomboid like 3 [Source:HGNC Symbol;Acc:HGNC:16502],RHBDL3(2of2)
Milk20G0340.1,XNS20G0340.1,rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060],ROPN1L
Milk01G0325.1,XNS01G0325.1,rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927],ROPN1B
Milk14G0495.1,XNS14G0495.1,rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973],RHPN1
Milk18G1042.1,XNS18G1042.1,rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974],RHPN2(1of2)
Milk18G1043.1,XNS18G1043.1,rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974],RHPN2(2of2)
Milk11G0174.1,XNS11G0174.1,rhotekin [Source:HGNC Symbol;Acc:HGNC:10466],RTKN
Milk28G0153.1,XNS28G0153.1,rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364],RTKN2
Milk0G0813.1,XNS0G0813.1,RIB43A domain with coiled-coils 1 [Source:HGNC Symbol;Acc:HGNC:26537],RIBC1
Milk05G0120.1,XNS05G0120.1,RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241],RIBC2
Milk05G1001.1,XNS05G1001.1,ribitol xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13530],RXYLT1
Milk08G0589.1,XNS08G0589.1,riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324],RFK
Milk11G0622.1,XNS11G0622.1,ribokinase [Source:HGNC Symbol;Acc:HGNC:30325],RBKS
Milk10G0722.1,XNS10G0722.1,"ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]",RNASE1(1of2)
Milk10G0725.1,XNS10G0725.1,"ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]",RNASE1(2of2)
Milk10G0716.1,XNS10G0716.1,ribonuclease A family member 10 (inactive) [Source:HGNC Symbol;Acc:HGNC:19275],RNASE10
Milk10G0718.1,XNS10G0718.1,ribonuclease A family member 12 (inactive) [Source:HGNC Symbol;Acc:HGNC:24211],RNASE12
Milk10G0731.1,XNS10G0731.1,ribonuclease A family member 13 (inactive) [Source:HGNC Symbol;Acc:HGNC:25285],RNASE13
Milk10G0726.1,XNS10G0726.1,ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045],RNASE2
Milk10G0720.1,XNS10G0720.1,ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047],RNASE4(1of2)
Milk10G0724.1,XNS10G0724.1,ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047],RNASE4(2of2)
Milk10G0733.1,XNS10G0733.1,ribonuclease A family member 7 [Source:HGNC Symbol;Acc:HGNC:19278],RNASE7
Milk10G0734.1,XNS10G0734.1,ribonuclease A family member 8 [Source:HGNC Symbol;Acc:HGNC:19277],RNASE8
Milk10G0717.1,XNS10G0717.1,ribonuclease A family member 9 (inactive) [Source:HGNC Symbol;Acc:HGNC:20673],RNASE9
Milk10G0721.1,XNS10G0721.1,ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048],RNASE6
Milk08G0035.1,XNS08G0035.1,ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466],RNASEH1
Milk07G1144.1,XNS07G1144.1,ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518],RNASEH2A
Milk11G0522.1,XNS11G0522.1,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671],RNASEH2B(1of3)
Milk12G0113.1,XNS12G0113.1,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671],RNASEH2B(2of3)
Milk22G0176.1,XNS22G0176.1,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671],RNASEH2B(3of3)
Milk14G0656.1,XNS14G0656.1,ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116],RNASEH2C(1of2)
Milk29G0826.1,XNS29G0826.1,ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116],RNASEH2C(2of2)
Milk16G0701.1,XNS16G0701.1,ribonuclease L [Source:HGNC Symbol;Acc:HGNC:10050],RNASEL
Milk22G0307.1,XNS22G0307.1,ribonuclease P/MRP subunit p14 [Source:HGNC Symbol;Acc:HGNC:30327],RPP14
Milk23G0402.1,XNS23G0402.1,ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300],RPP21(1of2)
Milk23G0403.1,XNS23G0403.1,ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300],RPP21(2of2)
Milk08G0323.1,XNS08G0323.1,ribonuclease P/MRP subunit p25 like [Source:HGNC Symbol;Acc:HGNC:19909],RPP25L
Milk26G0502.1,XNS26G0502.1,ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688],RPP30
Milk13G0176.1,XNS13G0176.1,ribonuclease P/MRP subunit p38 [Source:HGNC Symbol;Acc:HGNC:30329],RPP38
Milk23G0104.1,XNS23G0104.1,ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992],RPP40(1of2)
Milk23G0105.1,XNS23G0105.1,ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992],RPP40(2of2)
Milk09G0625.1,XNS09G0625.1,ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686],RNASET2
Milk29G0511.1,XNS29G0511.1,ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074],RNH1(1of2)
Milk29G0512.1,XNS29G0512.1,ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074],RNH1(2of2)
Milk13G0584.1,XNS13G0584.1,ribonucleic acid export 1 [Source:HGNC Symbol;Acc:HGNC:9828],RAE1
Milk07G1070.1,XNS07G1070.1,"ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]",RAVER1
Milk03G0639.1,XNS03G0639.1,"ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]",RAVER2
Milk15G0472.1,XNS15G0472.1,ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451],RRM1
Milk11G0769.1,XNS11G0769.1,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452],RRM2
Milk14G0148.1,XNS14G0148.1,ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296],RRM2B
Milk22G0738.1,XNS22G0738.1,ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381],RPN1
Milk13G0792.1,XNS13G0792.1,ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382],RPN2
Milk05G1177.1,XNS05G1177.1,ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297],RPIA(1of2)
Milk11G0463.1,XNS11G0463.1,ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297],RPIA(2of2)
Milk14G0033.1,XNS14G0033.1,ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:32235],RBIS
Milk25G0668.1,XNS25G0668.1,ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534],RSL1D1
Milk10G0434.1,XNS10G0434.1,ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479],RSL24D1
Milk03G0365.1,XNS03G0365.1,ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725],RIMKLA(1of2)
Milk03G0366.1,XNS03G0366.1,ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725],RIMKLA(2of2)
Milk05G0494.1,XNS05G0494.1,ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228],RIMKLB
Milk01G0159.1,XNS01G0159.1,ribosomal oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:19441],RIOX2
Milk01G0206.1,XNS01G0206.1,ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298],RPL10(1of3)
Milk0G0508.1,XNS0G0508.1,ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298],RPL10(2of3)
Milk10G0465.1,XNS10G0465.1,ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298],RPL10(3of3)
Milk11G0210.1,XNS11G0210.1,ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299],RPL10A(1of5)
Milk21G0177.1,XNS21G0177.1,ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299],RPL10A(2of5)
Milk21G0178.1,XNS21G0178.1,ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299],RPL10A(3of5)
Milk22G0412.1,XNS22G0412.1,ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299],RPL10A(4of5)
Milk23G0755.1,XNS23G0755.1,ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299],RPL10A(5of5)
Milk02G1001.1,XNS02G1001.1,ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301],RPL11(1of2)
Milk08G0447.1,XNS08G0447.1,ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301],RPL11(2of2)
Milk11G0925.1,XNS11G0925.1,ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302],RPL12(1of3)
Milk13G0880.1,XNS13G0880.1,ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302],RPL12(2of3)
Milk21G0754.1,XNS21G0754.1,ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302],RPL12(3of3)
Milk04G0244.1,XNS04G0244.1,ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303],RPL13(1of3)
Milk18G1368.1,XNS18G1368.1,ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303],RPL13(2of3)
Milk19G1358.1,XNS19G1358.1,ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303],RPL13(3of3)
Milk06G0282.1,XNS06G0282.1,ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304],RPL13A(1of4)
Milk08G0383.1,XNS08G0383.1,ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304],RPL13A(2of4)
Milk0G0969.1,XNS0G0969.1,ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304],RPL13A(3of4)
Milk18G0293.1,XNS18G0293.1,ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304],RPL13A(4of4)
Milk04G0112.1,XNS04G0112.1,ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305],RPL14(1of2)
Milk22G0119.1,XNS22G0119.1,ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305],RPL14(2of2)
Milk27G0290.1,XNS27G0290.1,ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306],RPL15
Milk03G0229.1,XNS03G0229.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(1of7)
Milk05G0631.1,XNS05G0631.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(2of7)
Milk07G0022.1,XNS07G0022.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(3of7)
Milk07G1475.1,XNS07G1475.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(4of7)
Milk13G0030.1,XNS13G0030.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(5of7)
Milk18G1049.1,XNS18G1049.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(6of7)
Milk24G0330.1,XNS24G0330.1,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307],RPL17(7of7)
Milk18G0248.1,XNS18G0248.1,ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310],RPL18
Milk02G0883.1,XNS02G0883.1,ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311],RPL18A(1of2)
Milk07G1349.1,XNS07G1349.1,ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311],RPL18A(2of2)
Milk19G0674.1,XNS19G0674.1,ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312],RPL19
Milk03G1464.1,XNS03G1464.1,ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313],RPL21(1of3)
Milk10G0292.1,XNS10G0292.1,ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313],RPL21(2of3)
Milk12G0232.1,XNS12G0232.1,ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313],RPL21(3of3)
Milk16G0439.1,XNS16G0439.1,ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315],RPL22
Milk01G0537.1,XNS01G0537.1,ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610],RPL22L1(1of2)
Milk0G0561.1,XNS0G0561.1,ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610],RPL22L1(2of2)
Milk05G0658.1,XNS05G0658.1,ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316],RPL23(1of3)
Milk08G0334.1,XNS08G0334.1,ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316],RPL23(2of3)
Milk19G0682.1,XNS19G0682.1,ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316],RPL23(3of3)
Milk02G0019.1,XNS02G0019.1,ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317],RPL23A(1of4)
Milk11G0686.1,XNS11G0686.1,ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317],RPL23A(2of4)
Milk15G0103.1,XNS15G0103.1,ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317],RPL23A(3of4)
Milk19G1242.1,XNS19G1242.1,ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317],RPL23A(4of4)
Milk01G0194.1,XNS01G0194.1,ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325],RPL24
Milk19G0947.1,XNS19G0947.1,ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327],RPL26
Milk20G0047.1,XNS20G0047.1,ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050],RPL26L1
Milk19G0517.1,XNS19G0517.1,ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328],RPL27
Milk07G0951.1,XNS07G0951.1,ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329],RPL27A(1of2)
Milk15G0642.1,XNS15G0642.1,ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329],RPL27A(2of2)
Milk14G0098.1,XNS14G0098.1,ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330],RPL28(1of2)
Milk18G0729.1,XNS18G0729.1,ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330],RPL28(2of2)
Milk09G0096.1,XNS09G0096.1,ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331],RPL29(1of5)
Milk0G0332.1,XNS0G0332.1,ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331],RPL29(2of5)
Milk19G0467.1,XNS19G0467.1,ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331],RPL29(3of5)
Milk22G0395.1,XNS22G0395.1,ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331],RPL29(4of5)
Milk28G0086.1,XNS28G0086.1,ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331],RPL29(5of5)
Milk04G0081.1,XNS04G0081.1,ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332],RPL3(1of3)
Milk05G0239.1,XNS05G0239.1,ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332],RPL3(2of3)
Milk19G1470.1,XNS19G1470.1,ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332],RPL3(3of3)
Milk25G0854.1,XNS25G0854.1,ribosomal protein L3 like [Source:HGNC Symbol;Acc:HGNC:10351],RPL3L
Milk14G0115.1,XNS14G0115.1,ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333],RPL30(1of2)
Milk27G0275.1,XNS27G0275.1,ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333],RPL30(2of2)
Milk11G0117.1,XNS11G0117.1,ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334],RPL31
Milk22G0652.1,XNS22G0652.1,ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336],RPL32
Milk06G0096.1,XNS06G0096.1,ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340],RPL34
Milk02G0820.1,XNS02G0820.1,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344],RPL35(1of4)
Milk07G0070.1,XNS07G0070.1,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344],RPL35(2of4)
Milk11G0889.1,XNS11G0889.1,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344],RPL35(3of4)
Milk22G0205.1,XNS22G0205.1,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344],RPL35(4of4)
Milk01G0343.1,XNS01G0343.1,ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345],RPL35A
Milk07G0901.1,XNS07G0901.1,ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631],RPL36(1of2)
Milk0G0769.1,XNS0G0769.1,ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631],RPL36(2of2)
Milk0G0155.1,XNS0G0155.1,ribosomal protein L36a [Source:HGNC Symbol;Acc:HGNC:10359],RPL36A
Milk20G0237.1,XNS20G0237.1,ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347],RPL37
Milk02G0608.1,XNS02G0608.1,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348],RPL37A(1of3)
Milk15G0926.1,XNS15G0926.1,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348],RPL37A(2of3)
Milk16G0060.1,XNS16G0060.1,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348],RPL37A(3of3)
Milk19G0086.1,XNS19G0086.1,ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349],RPL38
Milk0G0268.1,XNS0G0268.1,ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350],RPL39
Milk10G0962.1,XNS10G0962.1,ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353],RPL4(1of2)
Milk18G0618.1,XNS18G0618.1,ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353],RPL4(2of2)
Milk03G0832.1,XNS03G0832.1,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360],RPL5(1of5)
Milk05G0876.1,XNS05G0876.1,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360],RPL5(2of5)
Milk07G1492.1,XNS07G1492.1,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360],RPL5(3of5)
Milk11G0350.1,XNS11G0350.1,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360],RPL5(4of5)
Milk16G0193.1,XNS16G0193.1,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360],RPL5(5of5)
Milk17G0423.1,XNS17G0423.1,ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362],RPL6(1of2)
Milk27G0289.1,XNS27G0289.1,ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362],RPL6(2of2)
Milk04G0942.1,XNS04G0942.1,ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363],RPL7(1of4)
Milk0G0003.1,XNS0G0003.1,ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363],RPL7(2of4)
Milk14G0261.1,XNS14G0261.1,ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363],RPL7(3of4)
Milk20G0021.1,XNS20G0021.1,ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363],RPL7(4of4)
Milk23G0650.1,XNS23G0650.1,ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370],RPL7L1(1of2)
Milk26G0556.1,XNS26G0556.1,ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370],RPL7L1(2of2)
Milk11G1123.1,XNS11G1123.1,ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364],RPL7A(1of3)
Milk13G0211.1,XNS13G0211.1,ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364],RPL7A(2of3)
Milk21G0462.1,XNS21G0462.1,ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364],RPL7A(3of3)
Milk14G0394.1,XNS14G0394.1,ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368],RPL8
Milk06G0259.1,XNS06G0259.1,ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369],RPL9(1of3)
Milk13G0789.1,XNS13G0789.1,ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369],RPL9(2of3)
Milk18G0638.1,XNS18G0638.1,ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369],RPL9(3of3)
Milk09G0079.1,XNS09G0079.1,ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371],RPLP0(1of2)
Milk17G0443.1,XNS17G0443.1,ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371],RPLP0(2of2)
Milk06G0383.1,XNS06G0383.1,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372],RPLP1(1of2)
Milk10G0922.1,XNS10G0922.1,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372],RPLP1(2of2)
Milk0G0998.1,XNS0G0998.1,ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377],RPLP2(1of2)
Milk29G0548.1,XNS29G0548.1,ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377],RPLP2(2of2)
Milk10G1016.1,XNS10G1016.1,ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383],RPS10(1of3)
Milk21G0480.1,XNS21G0480.1,ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383],RPS10(2of3)
Milk23G0774.1,XNS23G0774.1,ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383],RPS10(3of3)
Milk09G0371.1,XNS09G0371.1,ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385],RPS12
Milk03G0650.1,XNS03G0650.1,ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386],RPS13(1of2)
Milk15G0711.1,XNS15G0711.1,ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386],RPS13(2of2)
Milk07G0246.1,XNS07G0246.1,ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:10387],RPS14
Milk04G0646.1,XNS04G0646.1,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388],RPS15(1of3)
Milk07G0508.1,XNS07G0508.1,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388],RPS15(2of3)
Milk10G0554.1,XNS10G0554.1,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388],RPS15(3of3)
Milk04G0164.1,XNS04G0164.1,ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389],RPS15A(1of2)
Milk25G0628.1,XNS25G0628.1,ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389],RPS15A(2of2)
Milk18G0836.1,XNS18G0836.1,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396],RPS16
Milk21G0213.1,XNS21G0213.1,ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397],RPS17(1of2)
Milk28G0047.1,XNS28G0047.1,ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397],RPS17(2of2)
